customer_id,signup_date,initial_plan,acquisition_channel,cac,country
RETAIL-13923,2011-10-01,n/a,referral,55.61,United Kingdom
RETAIL-13924,2011-09-01,n/a,referral,72.46,United Kingdom
RETAIL-13925,2011-07-01,n/a,paid_social,181.57,United Kingdom
RETAIL-13926,2011-11-01,n/a,paid_social,218.6,United Kingdom
RETAIL-13927,2010-09-01,n/a,paid_social,226.16,United Kingdom
RETAIL-13928,2011-07-01,n/a,paid_search,168.97,United Kingdom
RETAIL-13929,2010-01-01,n/a,paid_search,125.15,United Kingdom
RETAIL-13930,2011-07-01,n/a,organic,33.01,United Kingdom
RETAIL-13931,2009-12-01,n/a,referral,74.24,United Kingdom
RETAIL-13932,2011-02-01,n/a,organic,44.52,United Kingdom
RETAIL-13933,2011-07-01,n/a,paid_social,203.62,United Kingdom
RETAIL-13934,2011-03-01,n/a,organic,35.04,United Kingdom
RETAIL-13935,2010-02-01,n/a,organic,35.07,United Kingdom
RETAIL-13936,2010-10-01,n/a,referral,84.73,United Kingdom
RETAIL-13937,2010-11-01,n/a,referral,41.29,United Kingdom
RETAIL-13938,2011-11-01,n/a,paid_search,121.54,United Kingdom
RETAIL-13939,2010-04-01,n/a,organic,47.38,United Kingdom
RETAIL-13940,2011-07-01,n/a,organic,38.79,United Kingdom
RETAIL-13941,2009-12-01,n/a,paid_social,200.19,United Kingdom
RETAIL-13942,2010-06-01,n/a,paid_social,266.12,United Kingdom
RETAIL-13943,2010-05-01,n/a,paid_search,135.64,United Kingdom
RETAIL-13944,2010-02-01,n/a,paid_search,135.89,United Kingdom
RETAIL-13945,2010-08-01,n/a,organic,51.88,United Kingdom
RETAIL-13946,2009-12-01,n/a,paid_social,196.02,United Kingdom
RETAIL-13947,2011-10-01,n/a,paid_search,143.4,United Kingdom
RETAIL-13948,2009-12-01,n/a,referral,83.52,United Kingdom
RETAIL-13949,2011-09-01,n/a,organic,15.43,United Kingdom
RETAIL-13950,2011-04-01,n/a,organic,45.16,United Kingdom
RETAIL-13951,2011-02-01,n/a,referral,60.73,United Kingdom
RETAIL-13952,2009-12-01,n/a,referral,59.0,United Kingdom
RETAIL-13953,2009-12-01,n/a,organic,44.55,United Kingdom
RETAIL-13954,2011-09-01,n/a,referral,55.97,United Kingdom
RETAIL-13955,2010-11-01,n/a,referral,54.73,United Kingdom
RETAIL-13956,2011-03-01,n/a,organic,24.12,United Kingdom
RETAIL-13957,2010-02-01,n/a,referral,55.48,United Kingdom
RETAIL-13958,2009-12-01,n/a,referral,26.28,United Kingdom
RETAIL-13959,2010-07-01,n/a,referral,68.02,United Kingdom
RETAIL-13960,2011-09-01,n/a,paid_search,126.54,United Kingdom
RETAIL-13961,2010-11-01,n/a,referral,61.45,United Kingdom
RETAIL-13962,2010-09-01,n/a,organic,26.56,United Kingdom
RETAIL-13963,2010-04-01,n/a,paid_search,157.92,United Kingdom
RETAIL-13964,2010-10-01,n/a,referral,46.57,United Kingdom
RETAIL-13965,2010-01-01,n/a,referral,59.59,United Kingdom
RETAIL-13966,2010-09-01,n/a,paid_search,142.58,United Kingdom
RETAIL-13967,2010-11-01,n/a,paid_search,150.68,United Kingdom
RETAIL-13968,2010-10-01,n/a,paid_social,204.21,United Kingdom
RETAIL-13969,2010-03-01,n/a,paid_social,211.31,United Kingdom
RETAIL-13970,2010-09-01,n/a,paid_search,141.83,United Kingdom
RETAIL-13971,2010-01-01,n/a,paid_search,157.02,United Kingdom
RETAIL-13972,2011-05-01,n/a,organic,48.24,United Kingdom
RETAIL-13973,2011-02-01,n/a,paid_search,111.8,United Kingdom
RETAIL-13974,2010-05-01,n/a,organic,28.86,United Kingdom
RETAIL-13975,2010-02-01,n/a,organic,33.15,United Kingdom
RETAIL-13976,2010-02-01,n/a,organic,45.44,United Kingdom
RETAIL-13977,2010-10-01,n/a,referral,94.25,United Kingdom
RETAIL-13978,2011-10-01,n/a,organic,36.18,United Kingdom
RETAIL-13979,2009-12-01,n/a,paid_search,181.16,United Kingdom
RETAIL-13980,2010-02-01,n/a,paid_search,150.35,United Kingdom
RETAIL-13981,2010-10-01,n/a,paid_search,152.94,United Kingdom
RETAIL-13982,2010-01-01,n/a,organic,44.23,United Kingdom
RETAIL-13983,2009-12-01,n/a,paid_search,156.99,United Kingdom
RETAIL-13984,2009-12-01,n/a,paid_social,213.52,United Kingdom
RETAIL-13985,2010-02-01,n/a,organic,30.83,United Kingdom
RETAIL-13986,2011-11-01,n/a,organic,42.44,United Kingdom
RETAIL-13987,2010-11-01,n/a,organic,50.26,United Kingdom
RETAIL-13988,2010-03-01,n/a,referral,66.11,United Kingdom
RETAIL-13989,2010-05-01,n/a,organic,42.71,United Kingdom
RETAIL-13990,2011-05-01,n/a,referral,54.84,United Kingdom
RETAIL-13991,2011-07-01,n/a,referral,85.61,United Kingdom
RETAIL-13992,2010-09-01,n/a,paid_search,168.76,United Kingdom
RETAIL-13993,2009-12-01,n/a,referral,48.85,United Kingdom
RETAIL-13994,2011-07-01,n/a,paid_search,160.14,United Kingdom
RETAIL-13995,2009-12-01,n/a,organic,17.62,United Kingdom
RETAIL-13996,2010-11-01,n/a,paid_search,147.68,United Kingdom
RETAIL-13997,2010-06-01,n/a,paid_search,137.24,United Kingdom
RETAIL-13998,2010-05-01,n/a,paid_search,100.71,United Kingdom
RETAIL-13999,2009-12-01,n/a,organic,45.96,United Kingdom
RETAIL-14000,2009-12-01,n/a,paid_social,226.64,United Kingdom
RETAIL-14001,2010-08-01,n/a,paid_search,147.14,United Kingdom
RETAIL-14002,2011-07-01,n/a,organic,40.05,United Kingdom
RETAIL-14003,2009-12-01,n/a,referral,58.27,United Kingdom
RETAIL-14004,2010-09-01,n/a,referral,52.41,United Kingdom
RETAIL-14005,2011-05-01,n/a,referral,57.05,United Kingdom
RETAIL-14006,2010-02-01,n/a,organic,30.45,United Kingdom
RETAIL-14007,2010-07-01,n/a,organic,53.34,United Kingdom
RETAIL-14008,2010-10-01,n/a,referral,71.24,United Kingdom
RETAIL-14009,2010-09-01,n/a,paid_search,134.0,United Kingdom
RETAIL-14010,2010-05-01,n/a,referral,69.03,United Kingdom
RETAIL-14011,2010-04-01,n/a,organic,22.11,United Kingdom
RETAIL-14012,2011-03-01,n/a,referral,49.81,United Kingdom
RETAIL-14013,2009-12-01,n/a,organic,58.13,United Kingdom
RETAIL-14014,2010-05-01,n/a,organic,33.17,United Kingdom
RETAIL-14015,2011-10-01,n/a,paid_social,213.71,United Kingdom
RETAIL-14016,2010-01-01,n/a,organic,55.14,EIRE
RETAIL-14017,2010-05-01,n/a,referral,58.62,United Kingdom
RETAIL-14018,2010-03-01,n/a,referral,61.76,United Kingdom
RETAIL-14019,2011-07-01,n/a,organic,39.02,United Kingdom
RETAIL-14020,2010-06-01,n/a,paid_social,234.03,United Kingdom
RETAIL-14021,2010-04-01,n/a,paid_social,225.69,United Kingdom
RETAIL-14022,2010-08-01,n/a,organic,26.22,United Kingdom
RETAIL-14023,2011-04-01,n/a,referral,54.53,United Kingdom
RETAIL-14024,2010-11-01,n/a,referral,59.97,United Kingdom
RETAIL-14025,2010-05-01,n/a,organic,40.41,United Kingdom
RETAIL-14026,2010-03-01,n/a,paid_search,133.98,United Kingdom
RETAIL-14027,2011-10-01,n/a,paid_search,201.89,United Kingdom
RETAIL-14028,2010-06-01,n/a,paid_search,95.37,United Kingdom
RETAIL-14029,2011-07-01,n/a,paid_search,143.23,United Kingdom
RETAIL-14030,2009-12-01,n/a,organic,42.77,United Kingdom
RETAIL-14031,2009-12-01,n/a,organic,44.86,United Kingdom
RETAIL-14032,2009-12-01,n/a,referral,49.95,United Kingdom
RETAIL-14033,2010-06-01,n/a,paid_search,172.14,United Kingdom
RETAIL-14034,2011-07-01,n/a,referral,49.74,United Kingdom
RETAIL-14035,2010-04-01,n/a,referral,61.15,United Kingdom
RETAIL-14036,2011-02-01,n/a,paid_social,237.74,United Kingdom
RETAIL-14037,2009-12-01,n/a,organic,50.03,United Kingdom
RETAIL-14038,2010-02-01,n/a,organic,30.53,United Kingdom
RETAIL-14039,2010-05-01,n/a,organic,44.36,United Kingdom
RETAIL-14040,2009-12-01,n/a,paid_social,268.88,United Kingdom
RETAIL-14041,2011-03-01,n/a,organic,46.8,United Kingdom
RETAIL-14042,2009-12-01,n/a,organic,36.75,United Kingdom
RETAIL-14043,2009-12-01,n/a,referral,45.39,United Kingdom
RETAIL-14044,2010-01-01,n/a,paid_search,165.87,United Kingdom
RETAIL-14045,2010-01-01,n/a,organic,30.13,United Kingdom
RETAIL-14046,2011-02-01,n/a,paid_social,191.37,United Kingdom
RETAIL-14047,2010-02-01,n/a,organic,29.94,United Kingdom
RETAIL-14048,2010-11-01,n/a,paid_search,172.85,United Kingdom
RETAIL-14049,2010-04-01,n/a,organic,46.92,United Kingdom
RETAIL-14050,2011-08-01,n/a,paid_social,278.67,United Kingdom
RETAIL-14051,2009-12-01,n/a,organic,47.41,United Kingdom
RETAIL-14052,2010-11-01,n/a,paid_search,110.2,United Kingdom
RETAIL-14053,2010-08-01,n/a,paid_social,205.2,United Kingdom
RETAIL-14054,2011-10-01,n/a,organic,31.2,United Kingdom
RETAIL-14055,2009-12-01,n/a,organic,26.12,United Kingdom
RETAIL-14056,2011-02-01,n/a,paid_search,117.87,United Kingdom
RETAIL-14057,2009-12-01,n/a,referral,66.61,United Kingdom
RETAIL-14058,2010-06-01,n/a,referral,57.66,United Kingdom
RETAIL-14059,2011-03-01,n/a,paid_search,157.36,United Kingdom
RETAIL-14060,2010-03-01,n/a,referral,47.01,United Kingdom
RETAIL-14061,2009-12-01,n/a,referral,51.53,United Kingdom
RETAIL-14062,2009-12-01,n/a,referral,53.49,United Kingdom
RETAIL-14063,2009-12-01,n/a,referral,58.14,United Kingdom
RETAIL-14064,2010-01-01,n/a,referral,62.14,United Kingdom
RETAIL-14065,2010-10-01,n/a,organic,51.79,United Kingdom
RETAIL-14066,2011-03-01,n/a,organic,23.99,United Kingdom
RETAIL-14067,2011-09-01,n/a,organic,41.04,United Kingdom
RETAIL-14068,2010-01-01,n/a,organic,31.43,United Kingdom
RETAIL-14069,2010-05-01,n/a,paid_search,134.51,United Kingdom
RETAIL-14070,2010-01-01,n/a,organic,21.97,United Kingdom
RETAIL-14071,2011-03-01,n/a,organic,40.68,United Kingdom
RETAIL-14072,2010-02-01,n/a,referral,57.43,United Kingdom
RETAIL-14073,2011-11-01,n/a,referral,47.79,United Kingdom
RETAIL-14074,2010-03-01,n/a,organic,37.55,United Kingdom
RETAIL-14075,2010-06-01,n/a,referral,81.38,United Kingdom
RETAIL-14076,2011-08-01,n/a,referral,73.68,United Kingdom
RETAIL-14077,2010-11-01,n/a,paid_search,184.69,United Kingdom
RETAIL-14078,2010-03-01,n/a,paid_social,244.18,United Kingdom
RETAIL-14079,2010-01-01,n/a,paid_social,226.51,United Kingdom
RETAIL-14080,2009-12-01,n/a,referral,62.08,United Kingdom
RETAIL-14081,2009-12-01,n/a,referral,74.35,United Kingdom
RETAIL-14082,2010-11-01,n/a,referral,65.24,United Kingdom
RETAIL-14083,2009-12-01,n/a,organic,53.77,United Kingdom
RETAIL-14084,2010-07-01,n/a,paid_social,210.52,United Kingdom
RETAIL-14085,2009-12-01,n/a,organic,62.06,United Kingdom
RETAIL-14086,2010-09-01,n/a,organic,37.57,United Kingdom
RETAIL-14087,2009-12-01,n/a,paid_search,147.64,United Kingdom
RETAIL-14088,2010-10-01,n/a,paid_search,146.84,United Kingdom
RETAIL-14089,2011-10-01,n/a,organic,49.65,United Kingdom
RETAIL-14090,2011-01-01,n/a,paid_social,152.28,United Kingdom
RETAIL-14091,2010-01-01,n/a,referral,56.69,United Kingdom
RETAIL-14092,2009-12-01,n/a,paid_search,152.97,United Kingdom
RETAIL-14093,2011-11-01,n/a,organic,49.85,United Kingdom
RETAIL-14094,2010-09-01,n/a,paid_social,277.23,United Kingdom
RETAIL-14095,2009-12-01,n/a,organic,34.23,United Kingdom
RETAIL-14096,2011-08-01,n/a,referral,61.7,United Kingdom
RETAIL-14097,2010-03-01,n/a,paid_social,194.41,United Kingdom
RETAIL-14098,2011-11-01,n/a,paid_social,193.33,United Kingdom
RETAIL-14099,2009-12-01,n/a,paid_social,257.99,United Kingdom
RETAIL-14100,2011-07-01,n/a,paid_social,223.49,United Kingdom
RETAIL-14101,2010-03-01,n/a,organic,30.81,United Kingdom
RETAIL-14102,2011-10-01,n/a,organic,55.47,United Kingdom
RETAIL-14104,2010-05-01,n/a,referral,99.32,United Kingdom
RETAIL-14105,2009-12-01,n/a,organic,35.81,United Kingdom
RETAIL-14106,2009-12-01,n/a,paid_social,287.29,United Kingdom
RETAIL-14107,2009-12-01,n/a,organic,39.19,United Kingdom
RETAIL-14108,2009-12-01,n/a,referral,74.93,United Kingdom
RETAIL-14109,2011-09-01,n/a,organic,36.54,United Kingdom
RETAIL-14110,2009-12-01,n/a,organic,38.11,United Kingdom
RETAIL-14111,2011-04-01,n/a,referral,75.65,United Kingdom
RETAIL-14112,2009-12-01,n/a,organic,33.43,United Kingdom
RETAIL-14113,2009-12-01,n/a,paid_social,279.61,United Kingdom
RETAIL-14114,2010-04-01,n/a,paid_search,135.18,United Kingdom
RETAIL-14115,2010-02-01,n/a,referral,54.7,United Kingdom
RETAIL-14116,2011-08-01,n/a,paid_social,245.59,United Kingdom
RETAIL-14117,2011-07-01,n/a,paid_search,144.96,United Kingdom
RETAIL-14118,2010-10-01,n/a,referral,69.2,United Kingdom
RETAIL-14119,2009-12-01,n/a,paid_social,229.64,United Kingdom
RETAIL-14120,2010-10-01,n/a,paid_social,247.45,United Kingdom
RETAIL-14121,2011-10-01,n/a,paid_search,125.13,United Kingdom
RETAIL-14122,2009-12-01,n/a,referral,93.36,United Kingdom
RETAIL-14123,2009-12-01,n/a,paid_social,174.86,United Kingdom
RETAIL-14124,2011-09-01,n/a,paid_social,226.81,United Kingdom
RETAIL-14125,2011-09-01,n/a,referral,66.67,United Kingdom
RETAIL-14126,2010-09-01,n/a,organic,46.89,United Kingdom
RETAIL-14127,2010-10-01,n/a,paid_social,225.97,United Kingdom
RETAIL-14128,2010-06-01,n/a,paid_search,141.08,United Kingdom
RETAIL-14129,2010-05-01,n/a,organic,51.94,United Kingdom
RETAIL-14130,2009-12-01,n/a,paid_search,129.94,United Kingdom
RETAIL-14131,2010-03-01,n/a,referral,76.08,United Kingdom
RETAIL-14132,2011-06-01,n/a,paid_social,204.37,United Kingdom
RETAIL-14133,2009-12-01,n/a,referral,78.77,United Kingdom
RETAIL-14134,2009-12-01,n/a,organic,35.73,United Kingdom
RETAIL-14135,2009-12-01,n/a,organic,25.7,United Kingdom
RETAIL-14136,2009-12-01,n/a,referral,69.82,United Kingdom
RETAIL-14137,2010-01-01,n/a,paid_social,229.67,United Kingdom
RETAIL-14138,2011-10-01,n/a,organic,39.94,United Kingdom
RETAIL-14139,2010-06-01,n/a,referral,83.39,United Kingdom
RETAIL-14140,2011-11-01,n/a,paid_social,169.85,United Kingdom
RETAIL-14141,2011-08-01,n/a,organic,24.64,United Kingdom
RETAIL-14142,2010-03-01,n/a,organic,33.07,United Kingdom
RETAIL-14143,2011-07-01,n/a,paid_social,252.27,United Kingdom
RETAIL-14144,2010-08-01,n/a,organic,51.69,United Kingdom
RETAIL-14145,2010-04-01,n/a,paid_social,265.7,United Kingdom
RETAIL-14146,2010-01-01,n/a,paid_social,175.63,United Kingdom
RETAIL-14147,2010-03-01,n/a,organic,62.54,United Kingdom
RETAIL-14148,2010-10-01,n/a,paid_search,148.43,United Kingdom
RETAIL-14149,2011-05-01,n/a,paid_search,106.63,United Kingdom
RETAIL-14150,2010-12-01,n/a,paid_search,104.76,United Kingdom
RETAIL-14151,2009-12-01,n/a,referral,63.8,United Kingdom
RETAIL-14152,2010-02-01,n/a,referral,67.68,United Kingdom
RETAIL-14153,2010-08-01,n/a,organic,43.18,United Kingdom
RETAIL-14154,2010-01-01,n/a,organic,28.84,United Kingdom
RETAIL-14155,2011-03-01,n/a,organic,47.2,United Kingdom
RETAIL-14156,2009-12-01,n/a,paid_social,225.85,EIRE
RETAIL-14157,2010-03-01,n/a,paid_social,274.67,United Kingdom
RETAIL-14158,2011-10-01,n/a,referral,51.3,United Kingdom
RETAIL-14159,2009-12-01,n/a,paid_search,153.54,United Kingdom
RETAIL-14160,2010-01-01,n/a,referral,98.85,United Kingdom
RETAIL-14161,2009-12-01,n/a,organic,17.08,United Kingdom
RETAIL-14162,2011-02-01,n/a,referral,64.87,United Kingdom
RETAIL-14163,2010-09-01,n/a,paid_social,235.38,United Kingdom
RETAIL-14164,2011-09-01,n/a,referral,62.05,United Kingdom
RETAIL-14165,2011-03-01,n/a,paid_search,147.73,United Kingdom
RETAIL-14166,2010-03-01,n/a,paid_social,184.85,United Kingdom
RETAIL-14167,2010-01-01,n/a,organic,32.53,United Kingdom
RETAIL-14168,2010-05-01,n/a,paid_social,186.36,United Kingdom
RETAIL-14169,2010-09-01,n/a,organic,54.6,United Kingdom
RETAIL-14170,2010-11-01,n/a,paid_search,117.99,United Kingdom
RETAIL-14171,2009-12-01,n/a,paid_social,250.49,United Kingdom
RETAIL-14172,2010-03-01,n/a,paid_social,284.64,United Kingdom
RETAIL-14173,2009-12-01,n/a,paid_social,182.95,United Kingdom
RETAIL-14174,2011-11-01,n/a,paid_search,136.42,United Kingdom
RETAIL-14175,2010-03-01,n/a,paid_social,222.06,United Kingdom
RETAIL-14176,2010-11-01,n/a,organic,46.85,United Kingdom
RETAIL-14177,2010-02-01,n/a,referral,80.65,United Kingdom
RETAIL-14178,2011-06-01,n/a,organic,25.7,United Kingdom
RETAIL-14179,2011-10-01,n/a,organic,22.89,United Kingdom
RETAIL-14180,2010-06-01,n/a,referral,53.35,United Kingdom
RETAIL-14181,2010-05-01,n/a,paid_search,115.88,United Kingdom
RETAIL-14182,2010-04-01,n/a,paid_search,193.1,United Kingdom
RETAIL-14183,2010-08-01,n/a,organic,47.95,United Kingdom
RETAIL-14184,2011-10-01,n/a,paid_social,193.72,United Kingdom
RETAIL-14185,2011-01-01,n/a,organic,38.97,United Kingdom
RETAIL-14186,2010-03-01,n/a,organic,33.53,United Kingdom
RETAIL-14187,2010-08-01,n/a,paid_social,210.83,United Kingdom
RETAIL-14188,2011-02-01,n/a,paid_social,231.49,United Kingdom
RETAIL-14189,2010-11-01,n/a,paid_search,103.05,United Kingdom
RETAIL-14190,2010-02-01,n/a,referral,60.36,United Kingdom
RETAIL-14191,2009-12-01,n/a,referral,49.06,United Kingdom
RETAIL-14192,2010-11-01,n/a,paid_social,219.29,United Kingdom
RETAIL-14193,2010-11-01,n/a,referral,60.75,United Kingdom
RETAIL-14194,2009-12-01,n/a,paid_social,196.87,United Kingdom
RETAIL-14195,2010-03-01,n/a,paid_search,184.94,United Kingdom
RETAIL-14196,2011-08-01,n/a,referral,54.78,United Kingdom
RETAIL-14197,2010-10-01,n/a,paid_social,293.95,United Kingdom
RETAIL-14198,2010-01-01,n/a,referral,68.31,United Kingdom
RETAIL-14199,2010-06-01,n/a,paid_search,121.55,United Kingdom
RETAIL-14200,2010-04-01,n/a,paid_search,152.66,United Kingdom
RETAIL-14201,2010-04-01,n/a,referral,58.58,United Kingdom
RETAIL-14202,2010-03-01,n/a,referral,51.73,United Kingdom
RETAIL-14203,2010-11-01,n/a,paid_search,135.58,United Kingdom
RETAIL-14204,2009-12-01,n/a,referral,56.15,United Kingdom
RETAIL-14205,2010-03-01,n/a,organic,43.54,United Kingdom
RETAIL-14206,2010-11-01,n/a,paid_social,215.21,United Kingdom
RETAIL-14207,2010-01-01,n/a,paid_social,214.4,United Kingdom
RETAIL-14208,2010-06-01,n/a,organic,33.73,United Kingdom
RETAIL-14209,2009-12-01,n/a,paid_social,259.3,United Kingdom
RETAIL-14210,2010-01-01,n/a,referral,58.69,United Kingdom
RETAIL-14211,2009-12-01,n/a,organic,20.32,United Kingdom
RETAIL-14212,2010-09-01,n/a,paid_social,221.14,United Kingdom
RETAIL-14213,2010-10-01,n/a,referral,52.98,United Kingdom
RETAIL-14214,2011-03-01,n/a,paid_search,132.63,United Kingdom
RETAIL-14215,2009-12-01,n/a,paid_social,213.67,United Kingdom
RETAIL-14216,2010-10-01,n/a,referral,74.03,United Kingdom
RETAIL-14217,2010-06-01,n/a,organic,47.49,United Kingdom
RETAIL-14218,2011-10-01,n/a,paid_social,253.7,United Kingdom
RETAIL-14219,2010-08-01,n/a,paid_search,165.55,United Kingdom
RETAIL-14220,2010-05-01,n/a,paid_social,184.75,United Kingdom
RETAIL-14221,2009-12-01,n/a,organic,32.99,United Kingdom
RETAIL-14222,2011-06-01,n/a,paid_search,162.55,United Kingdom
RETAIL-14223,2011-03-01,n/a,paid_social,246.71,United Kingdom
RETAIL-14224,2010-06-01,n/a,referral,70.18,United Kingdom
RETAIL-14225,2010-01-01,n/a,referral,62.53,United Kingdom
RETAIL-14226,2010-09-01,n/a,referral,43.14,United Kingdom
RETAIL-14227,2010-02-01,n/a,organic,29.46,United Kingdom
RETAIL-14228,2010-06-01,n/a,organic,26.17,United Kingdom
RETAIL-14229,2010-08-01,n/a,referral,67.92,United Kingdom
RETAIL-14230,2010-06-01,n/a,organic,41.93,United Kingdom
RETAIL-14231,2010-09-01,n/a,paid_search,134.93,United Kingdom
RETAIL-14232,2011-03-01,n/a,referral,41.86,United Kingdom
RETAIL-14233,2010-03-01,n/a,paid_search,119.45,United Kingdom
RETAIL-14234,2011-10-01,n/a,organic,31.43,United Kingdom
RETAIL-14235,2010-03-01,n/a,referral,63.1,United Kingdom
RETAIL-14236,2010-07-01,n/a,paid_search,193.99,United Kingdom
RETAIL-14237,2010-04-01,n/a,referral,61.1,United Kingdom
RETAIL-14238,2009-12-01,n/a,paid_search,177.28,United Kingdom
RETAIL-14239,2009-12-01,n/a,referral,51.86,United Kingdom
RETAIL-14240,2010-10-01,n/a,paid_search,145.72,United Kingdom
RETAIL-14241,2010-01-01,n/a,paid_social,256.51,United Kingdom
RETAIL-14242,2011-01-01,n/a,organic,45.65,United Kingdom
RETAIL-14243,2010-08-01,n/a,referral,48.37,United Kingdom
RETAIL-14244,2010-02-01,n/a,paid_search,134.77,United Kingdom
RETAIL-14245,2011-03-01,n/a,organic,36.78,United Kingdom
RETAIL-14246,2011-04-01,n/a,paid_social,243.72,United Kingdom
RETAIL-14247,2010-06-01,n/a,referral,50.32,United Kingdom
RETAIL-14248,2010-07-01,n/a,organic,50.19,United Kingdom
RETAIL-14249,2010-01-01,n/a,paid_search,149.52,United Kingdom
RETAIL-14250,2011-09-01,n/a,paid_social,214.5,United Kingdom
RETAIL-14251,2011-10-01,n/a,paid_search,144.26,United Kingdom
RETAIL-14252,2010-11-01,n/a,paid_social,220.42,United Kingdom
RETAIL-14253,2010-03-01,n/a,organic,35.6,United Kingdom
RETAIL-14254,2010-10-01,n/a,referral,90.19,United Kingdom
RETAIL-14255,2010-06-01,n/a,paid_search,172.11,United Kingdom
RETAIL-14256,2010-01-01,n/a,paid_social,161.06,United Kingdom
RETAIL-14257,2010-03-01,n/a,paid_search,118.08,United Kingdom
RETAIL-14258,2009-12-01,n/a,paid_search,142.74,United Kingdom
RETAIL-14259,2011-07-01,n/a,referral,56.56,United Kingdom
RETAIL-14260,2010-06-01,n/a,paid_search,122.62,United Kingdom
RETAIL-14261,2011-09-01,n/a,paid_search,174.89,United Kingdom
RETAIL-14262,2011-04-01,n/a,paid_social,216.17,United Kingdom
RETAIL-14263,2010-10-01,n/a,paid_social,230.74,United Kingdom
RETAIL-14264,2010-04-01,n/a,paid_search,187.3,United Kingdom
RETAIL-14265,2010-04-01,n/a,paid_social,250.8,Unspecified
RETAIL-14266,2010-10-01,n/a,organic,32.93,United Kingdom
RETAIL-14267,2009-12-01,n/a,paid_search,139.94,United Kingdom
RETAIL-14268,2010-08-01,n/a,referral,57.41,United Kingdom
RETAIL-14269,2010-09-01,n/a,paid_search,155.72,United Kingdom
RETAIL-14270,2011-01-01,n/a,organic,19.84,United Kingdom
RETAIL-14271,2010-10-01,n/a,referral,74.31,United Kingdom
RETAIL-14272,2010-05-01,n/a,paid_social,225.61,United Kingdom
RETAIL-14273,2011-04-01,n/a,organic,28.51,United Kingdom
RETAIL-14274,2010-01-01,n/a,organic,46.61,United Kingdom
RETAIL-14275,2010-04-01,n/a,referral,66.48,United Kingdom
RETAIL-14276,2010-02-01,n/a,paid_social,207.18,United Kingdom
RETAIL-14277,2009-12-01,n/a,organic,69.84,France
RETAIL-14278,2010-10-01,n/a,paid_social,191.59,United Kingdom
RETAIL-14279,2010-01-01,n/a,organic,26.99,United Kingdom
RETAIL-14280,2011-05-01,n/a,referral,75.73,United Kingdom
RETAIL-14281,2010-10-01,n/a,paid_search,177.39,United Kingdom
RETAIL-14282,2010-02-01,n/a,paid_search,134.75,United Kingdom
